"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Cable Fly Crossovers",,"",1,"normal",10,7,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Cable Fly Crossovers",,"",2,"normal",7.5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Cable Fly Crossovers",,"",3,"normal",7.5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Lateral Raise (Cable)",,"",1,"normal",2.5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Lateral Raise (Cable)",,"",3,"normal",2.5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Lateral Raise (Cable)",,"",4,"normal",5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Lateral Raise (Cable)",,"",5,"normal",2.5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Lateral Raise (Cable)",,"",6,"normal",5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Lateral Raise (Cable)",,"",7,"normal",2.5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Face Pull",,"",0,"normal",12.5,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Face Pull",,"",1,"normal",15,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Face Pull",,"",2,"normal",15,10,,,
"Pecs / épaules","Dec 12, 2025, 8:29 PM","Dec 12, 2025, 10:06 PM","","Face Pull",,"",3,"normal",15,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Lat Pulldown (Cable)",,"",0,"normal",55,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Lat Pulldown (Cable)",,"",1,"normal",50,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Lat Pulldown (Cable)",,"",2,"normal",50,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Lat Pulldown (Cable)",,"",3,"normal",50,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",45,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",45,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",40,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Seated Cable Row - Bar Grip",,"",3,"normal",40,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Single Arm Cable Row",,"",0,"normal",17.5,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Single Arm Cable Row",,"",1,"normal",20,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Single Arm Cable Row",,"",2,"normal",20,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Single Arm Cable Row",,"",3,"normal",20,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Preacher Curl (Barbell)",,"",0,"normal",30,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Preacher Curl (Barbell)",,"",1,"normal",30,9,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Preacher Curl (Barbell)",,"",2,"normal",25,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Preacher Curl (Barbell)",,"",3,"normal",25,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12,8,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,10,,,
"Dos / Biceps","Dec 10, 2025, 12:55 PM","Dec 10, 2025, 2:03 PM","","Seated Incline Curl (Dumbbell)",,"",3,"normal",10,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Incline Bench Press (Smith Machine)",,"",0,"normal",45,9,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Incline Bench Press (Smith Machine)",,"",1,"normal",40,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Incline Bench Press (Smith Machine)",,"",2,"normal",40,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Incline Bench Press (Smith Machine)",,"",3,"normal",40,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",60,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",55,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",55,8,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",50,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Overhead Press (Dumbbell)",,"",0,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Overhead Press (Dumbbell)",,"",1,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Overhead Press (Dumbbell)",,"",2,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Overhead Press (Dumbbell)",,"",3,"normal",18,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Lateral Raise (Cable)",,"",1,"normal",2.5,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Lateral Raise (Cable)",,"",3,"normal",2.5,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Lateral Raise (Cable)",,"",4,"normal",5,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Lateral Raise (Cable)",,"",5,"normal",2.5,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Lateral Raise (Cable)",,"",6,"normal",5,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Lateral Raise (Cable)",,"",7,"normal",2.5,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Triceps Pushdown",,"",0,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Triceps Pushdown",,"",1,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Triceps Pushdown",,"",2,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Triceps Pushdown",,"",3,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Seated Triceps Press",,"",0,"normal",70,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Seated Triceps Press",,"",1,"normal",70,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Seated Triceps Press",,"",2,"normal",70,10,,,
"Pecs / épaules / triceps","Dec 9, 2025, 8:45 PM","Dec 9, 2025, 10:04 PM","","Seated Triceps Press",,"",3,"normal",70,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Incline Bench Press (Smith Machine)",,"",0,"normal",45,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Incline Bench Press (Smith Machine)",,"",1,"normal",45,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Incline Bench Press (Smith Machine)",,"",2,"normal",40,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Incline Bench Press (Smith Machine)",,"",3,"normal",40,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",55,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",55,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",55,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",55,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Butterfly (Pec Deck)",,"",0,"normal",25,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Butterfly (Pec Deck)",,"",1,"normal",25,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Butterfly (Pec Deck)",,"",2,"normal",20,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Butterfly (Pec Deck)",,"",3,"normal",20,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Overhead Press (Dumbbell)",,"",0,"normal",20,8,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Overhead Press (Dumbbell)",,"",1,"normal",18,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Overhead Press (Dumbbell)",,"",2,"normal",18,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Overhead Press (Dumbbell)",,"",3,"normal",18,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Lateral Raise (Cable)",,"",1,"normal",2.5,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Lateral Raise (Cable)",,"",3,"normal",2.5,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Lateral Raise (Cable)",,"",4,"normal",5,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Lateral Raise (Cable)",,"",5,"normal",2.5,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Lateral Raise (Cable)",,"",6,"normal",5,10,,,
"Pecs / épaules","Dec 4, 2025, 1:43 PM","Dec 4, 2025, 3:10 PM","","Lateral Raise (Cable)",,"",7,"normal",2.5,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Squat (Barbell)",,"",0,"normal",75,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Squat (Barbell)",,"",1,"normal",75,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Squat (Barbell)",,"",2,"normal",75,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Squat (Barbell)",,"",3,"normal",75,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Leg Press (Machine)",,"",0,"normal",120,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Leg Press (Machine)",,"",1,"normal",120,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Leg Press (Machine)",,"",2,"normal",120,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Leg Press (Machine)",,"",3,"normal",120,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Lying Leg Curl (Machine)",,"",0,"normal",45,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Lying Leg Curl (Machine)",,"",1,"normal",45,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Lying Leg Curl (Machine)",,"",2,"normal",45,8,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Lying Leg Curl (Machine)",,"",3,"normal",40,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Leg Extension (Machine)",,"",0,"normal",60,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Leg Extension (Machine)",,"",1,"normal",60,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Leg Extension (Machine)",,"",2,"normal",55,10,,,
"Jambes","Dec 3, 2025, 9:58 PM","Dec 3, 2025, 10:47 PM","","Leg Extension (Machine)",,"",3,"normal",55,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Lat Pulldown (Cable)",,"",0,"normal",55,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Lat Pulldown (Cable)",,"",1,"normal",50,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Lat Pulldown (Cable)",,"",2,"normal",50,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Lat Pulldown (Cable)",,"",3,"normal",50,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",50,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",45,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",45,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Seated Cable Row - Bar Grip",,"",3,"normal",40,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Single Arm Cable Row",,"",0,"normal",17.5,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Single Arm Cable Row",,"",1,"normal",17.5,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Single Arm Cable Row",,"",2,"normal",17.5,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Single Arm Cable Row",,"",3,"normal",17.5,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Preacher Curl (Barbell)",,"Poids total",0,"normal",30,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Preacher Curl (Barbell)",,"Poids total",1,"normal",30,8,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Preacher Curl (Barbell)",,"Poids total",2,"normal",25,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Preacher Curl (Barbell)",,"Poids total",3,"normal",25,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,10,,,
"Dos / Biceps","Dec 2, 2025, 8:25 PM","Dec 2, 2025, 9:31 PM","","Seated Incline Curl (Dumbbell)",,"",3,"normal",10,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Incline Bench Press (Smith Machine)",,"",0,"normal",45,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Incline Bench Press (Smith Machine)",,"",1,"normal",45,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Incline Bench Press (Smith Machine)",,"",2,"normal",45,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Incline Bench Press (Smith Machine)",,"",3,"normal",40,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Iso-Lateral Chest Press (Machine)",,"Bien ecarter les bras",0,"normal",60,7,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Iso-Lateral Chest Press (Machine)",,"Bien ecarter les bras",1,"normal",40,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Iso-Lateral Chest Press (Machine)",,"Bien ecarter les bras",2,"normal",50,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Iso-Lateral Chest Press (Machine)",,"Bien ecarter les bras",3,"normal",50,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Cable Fly Crossovers",,"",0,"normal",7.5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Cable Fly Crossovers",,"",1,"normal",7.5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Cable Fly Crossovers",,"",2,"normal",7.5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Cable Fly Crossovers",,"",3,"normal",7.5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Overhead Press (Dumbbell)",,"",0,"normal",20,8,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Overhead Press (Dumbbell)",,"",1,"normal",18,9,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Overhead Press (Dumbbell)",,"",2,"normal",18,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Overhead Press (Dumbbell)",,"",3,"normal",18,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Lateral Raise (Cable)",,"",1,"normal",2.5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Lateral Raise (Cable)",,"",3,"normal",2.5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Lateral Raise (Cable)",,"",4,"normal",5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Lateral Raise (Cable)",,"",5,"normal",2.5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Lateral Raise (Cable)",,"",6,"normal",5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Lateral Raise (Cable)",,"",7,"normal",2.5,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Triceps Pushdown",,"",0,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Triceps Pushdown",,"",1,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Triceps Pushdown",,"",2,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Triceps Pushdown",,"",3,"normal",20,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Seated Triceps Press",,"",0,"normal",80,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Seated Triceps Press",,"",1,"normal",60,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Seated Triceps Press",,"",2,"normal",60,10,,,
"Pecs / épaules / triceps","Dec 1, 2025, 11:05 AM","Dec 1, 2025, 12:25 PM","","Seated Triceps Press",,"",3,"normal",60,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Squat (Barbell)",,"",0,"normal",75,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Squat (Barbell)",,"",1,"normal",75,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Squat (Barbell)",,"",2,"normal",75,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Squat (Barbell)",,"",3,"normal",75,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Leg Press (Machine)",,"",0,"normal",100,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Leg Press (Machine)",,"",1,"normal",120,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Leg Press (Machine)",,"",2,"normal",120,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Leg Press (Machine)",,"",3,"normal",120,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Lying Leg Curl (Machine)",,"",0,"normal",50,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Lying Leg Curl (Machine)",,"",1,"normal",45,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Lying Leg Curl (Machine)",,"",2,"normal",45,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Lying Leg Curl (Machine)",,"",3,"normal",40,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Leg Extension (Machine)",,"",0,"normal",60,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Leg Extension (Machine)",,"",1,"normal",60,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Leg Extension (Machine)",,"",2,"normal",55,10,,,
"Jambes","Nov 28, 2025, 6:06 PM","Nov 28, 2025, 7:15 PM","","Leg Extension (Machine)",,"",3,"normal",55,10,,,
"Pecs / épaules","Nov 27, 2025, 8:38 PM","Nov 27, 2025, 9:59 PM","","Incline Bench Press (Smith Machine)",,"",0,"normal",45,10,,,
"Pecs / épaules","Nov 27, 2025, 8:38 PM","Nov 27, 2025, 9:59 PM","","Incline Bench Press (Smith Machine)",,"",1,"normal",45,10,,,
"Pecs / épaules","Nov 27, 2025, 8:38 PM","Nov 27, 2025, 9:59 PM","","Incline Bench Press (Smith Machine)",,"",2,"normal",40,10,,,
"Pecs / épaules","Nov 27, 2025, 8:38 PM","Nov 27, 2025, 9:59 PM","","Incline Bench Press (Smith Machine)",,"",3,"normal",40,10,,,
"Pecs / épaules","Nov 27, 2025, 8:38 PM","Nov 27, 2025, 9:59 PM","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",60,10,,,
"Pecs / épaules","Nov 27, 2025, 8:38 PM","Nov 27, 2025, 9:59 PM","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",55,9,,,
"Pecs / épaules","Nov 27, 2025, 8:38 PM","Nov 27, 2025, 9:59 PM","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",50,10,,,
